Date,Canal,Category,SubCategory1,SubCategory2,Subcategory3,Marca,Modelo,SKU,UPC,Item,ItemCharacteristics,URLSKU,Image,Price,SalePrice,Shipment Cost,Sales Flag,Store ID,Store Name,Store Address,Stock,UPC WM,FinalPrice,Brand
,,Bebidas,Refrescos,Refresco de Varios Sabores,,,,7501031302741,,Pepsi Refresco 400 ml,,,https://farmaciatepa.com.mx/FT/img/products/FOTOS_ARITCULOS_2024_3/7501031302741_01.webp,12.24,14.2,,,,,,18,,,PEPSI
,,Bebidas,Refrescos,Refresco de Varios Sabores,,,,7501031310012,,Pepsi Refresco 600 ml,,,https://farmaciatepa.com.mx/FT/img/products/FOTOS_ARITCULOS_2024_3/7501031310012_01.webp,16.29,18.9,,,,,,40,,,PEPSI
,,Bebidas,Refrescos,Refresco de Varios Sabores,,,,7501031310098,,Pepsi Refresco Jumbo 3 L,,,,39.14,45.4,,,,,,13,,,PEPSI
,,Bebidas,Refrescos,Refresco de Varios Sabores,,,,7501031311309,,Pepsi Refresco Lata 355 ml,,,https://farmaciatepa.com.mx/FT/img/products/7501031311309_01.webp,17.15,19.89,,,,,,25,,,PEPSI
,,Bebidas,Refrescos,Refresco de Varios Sabores,,,,7501031312405,,Pepsi Refresco Light 2 L,,,https://farmaciatepa.com.mx/FT/img/products/7501031312405_01.webp,31.81,36.9,,,,,,16,,,PEPSI
,,Bebidas,Refrescos,Refresco de Varios Sabores,,,,7501031312559,,Pepsi Refresco Light 600 ml,,,https://farmaciatepa.com.mx/FT/img/products/FOTOS_ARITCULOS_2024_3/7501031312559_01.webp,15.52,18,,,,,,33,,,PEPSI
,,Bebidas,Refrescos,Refresco de Varios Sabores,,,,606110023856,,RED COLA REFRESCO 1L,,,https://farmaciatepa.com.mx/FT/img/products/606110023856_01.webp,18.53,21.49,,,,,,7,,,RED COLA
,,Bebidas,Refrescos,Refresco de Varios Sabores,,,,7503006897030,,Red Cola Refresco 2 L,,,https://farmaciatepa.com.mx/FT/img/products/7503006897030_01.webp,25.78,29.9,,,,,,4,,,RED COLA
,,Bebidas,Refrescos,Refresco de Varios Sabores,,,,7503006897016,,Red Cola Refresco 600 ml,,,https://farmaciatepa.com.mx/FT/img/products/7503006897016_01.webp,13.79,16,,,,,,3,,,RED COLA
,,Bebidas,Refrescos,Refresco de Varios Sabores,,,,7501055311323,,Refresco Coca Cola Sprite 250ml.,,,https://farmaciatepa.com.mx/FT/img/products/FOTOS_ARITCULOS_2024_3/7501055311323_01.webp,8.97,10.41,,,,,,39,,,COCA COLA
,,Bebidas,Refrescos,Refresco de Varios Sabores,,,,7501055302086,,Refresco Coca-Cola 500ml.,,,https://farmaciatepa.com.mx/FT/img/products/7501055302086_01.webp,18.36,21.3,,,,,,123,,,COCA COLA
,,Bebidas,Refrescos,Refresco de Varios Sabores,,,,7501055305346,,Refresco Coca-Cola Light 1L.,,,https://farmaciatepa.com.mx/FT/img/products/7501055305346_01.webp,24.74,28.7,,,,,,12,,,COCA COLA
,,Bebidas,Refrescos,Refresco de Varios Sabores,,,,7501055354689,,Refresco Coca-Cola Light 235ml.,,,https://farmaciatepa.com.mx/FT/img/products/7501055354689_01.webp,15.86,18.4,,,,,,89,,,COCA COLA
,,Bebidas,Refrescos,Refresco de Varios Sabores,,,,7501055305360,,Refresco Coca-Cola Light 2L.,,,https://farmaciatepa.com.mx/FT/img/products/7501055305360_01.webp,37.07,43,,,,,,7,,,COCA COLA
,,Bebidas,Refrescos,Refresco de Varios Sabores,,,,7501055305261,,Refresco Coca-Cola Light 500ml.,,,https://farmaciatepa.com.mx/FT/img/products/7501055305261_01.webp,18.45,21.4,,,,,,62,,,COCA COLA
,,Bebidas,Refrescos,Refresco de Varios Sabores,,,,7501055313525,,Refresco Coca-Cola Original 1.25L.,,,https://farmaciatepa.com.mx/FT/img/products/7501055313525_01.webp,23.02,26.7,,,,,,24,,,COCA COLA
,,Bebidas,Refrescos,Refresco de Varios Sabores,,,,7501055313532,,Refresco Coca-Cola Original 1.75L.,,,https://farmaciatepa.com.mx/FT/img/products/7501055313532_01.webp,32.76,38,,,,,,13,,,COCA COLA
,,Bebidas,Refrescos,Refresco de Varios Sabores,,,,7501055305247,,Refresco Coca-Cola Original 2.5L.,,,https://farmaciatepa.com.mx/FT/img/products/7501055305247_01.webp,45.86,53.2,,,,,,18,,,COCA COLA
,,Bebidas,Refrescos,Refresco de Varios Sabores,,,,7501055354672,,Refresco Coca-Cola Original 235ml.,,,https://farmaciatepa.com.mx/FT/img/products/7501055354672_01.webp,15.86,18.4,,,,,,98,,,COCA COLA
,,Bebidas,Refrescos,Refresco de Varios Sabores,,,,7501055302925,,Refresco Coca-Cola Original 2L.,,,https://farmaciatepa.com.mx/FT/img/products/7501055302925_01.webp,37.16,43.11,,,,,,13,,,COCA COLA
,,Bebidas,Refrescos,Refresco de Varios Sabores,,,,7501055304745,,Refresco Coca-Cola Original 3L.,,,https://farmaciatepa.com.mx/FT/img/products/7501055304745_01.webp,51.29,59.5,,,,,,8,,,COCA COLA
,,Bebidas,Refrescos,Refresco de Varios Sabores,,,,7501055305339,,Refresco Coca-Cola Original 600ml.,,,https://farmaciatepa.com.mx/FT/img/products/7501055305339_01.webp,18.45,21.4,,,,,,28,,,COCA COLA
,,Bebidas,Refrescos,Refresco de Varios Sabores,,,,7501055349401,,Refresco Coca-Cola Original Lata 235ml.,,,https://farmaciatepa.com.mx/FT/img/products/7501055349401_01.webp,15.86,18.4,,,,,,61,,,COCA COLA
,,Bebidas,Refrescos,Refresco de Varios Sabores,,,,7501055300075,,Refresco Coca-Cola Original Lata 355ml.,,,https://farmaciatepa.com.mx/FT/img/products/7501055300075_01.webp,20.26,23.5,,,,,,25,,,COCA COLA
,,Bebidas,Refrescos,Refresco de Varios Sabores,,,,7501055313594,,Refresco Coca-Cola Original Lata 473ml.,,,https://farmaciatepa.com.mx/FT/img/products/7501055313594_01.webp,21.98,25.5,,,,,,61,,,COCA COLA
,,Bebidas,Refrescos,Refresco de Varios Sabores,,,,7501055320660,,Refresco Coca-Cola Sin Azúcar 2L.,,,https://farmaciatepa.com.mx/FT/img/products/7501055320660_01.webp,35.34,40.99,,,,,,10,,,COCA COLA
,,Bebidas,Refrescos,Refresco de Varios Sabores,,,,7501055320684,,Refresco Coca-Cola Sin Azúcar 500ml.,,,https://farmaciatepa.com.mx/FT/img/products/7501055320684_01.webp,17.59,20.4,,,,,,41,,,COCA COLA
,,Bebidas,Refrescos,Refresco de Varios Sabores,,,,7501055307579,,Refresco Delaware sabor Uva 250 ml,,,https://farmaciatepa.com.mx/FT/img/products/7501055307579_01.webp,9.83,11.4,,,,,,28,,,DELAWARE
,,Bebidas,Refrescos,Refresco de Varios Sabores,,,,7501055311811,,Refresco Fanta Naranja 2.5L.,,,https://farmaciatepa.com.mx/FT/img/products/7501055311811_01.webp,38.88,45.1,,,,,,8,,,COCA COLA
,,Bebidas,Refrescos,Refresco de Varios Sabores,,,,7501055300167,,Refresco Fanta Naranja Lata 355ml.,,,https://farmaciatepa.com.mx/FT/img/products/7501055300167_01.webp,18.36,21.3,,,,,,7,,,COCA COLA
,,Bebidas,Refrescos,Refresco de Varios Sabores,,,,7501055311804,,Refresco Fresca Toronja 2.5L.,,,https://farmaciatepa.com.mx/FT/img/products/7501055311804_01.webp,38.88,45.1,,,,,,6,,,COCA COLA
,,Bebidas,Refrescos,Refresco de Varios Sabores,,,,7501055302000,,Refresco Fresca Toronja Lata 355ml.,,,https://farmaciatepa.com.mx/FT/img/products/7501055302000_01.webp,18.36,21.3,,,,,,25,,,COCA COLA
,,Bebidas,Refrescos,Refresco de Varios Sabores,,,,7501073831902,,Refresco Peñafiel Fresa 600 ml,,,https://farmaciatepa.com.mx/FT/img/products/7501073831902_01.webp,15.95,18.5,,,,,,9,,,PEÑAFIEL
,,Bebidas,Refrescos,Refresco de Varios Sabores,,,,7501073839885,,Refresco Peñafiel Limonada 600 ml,,,https://farmaciatepa.com.mx/FT/img/products/7501073839885_01.webp,15.95,18.5,,,,,,7,,,PEÑAFIEL
,,Bebidas,Refrescos,Refresco de Varios Sabores,,,,7501505630073,,Refresco Sangría Casera 600ml,,,https://farmaciatepa.com.mx/FT/img/products/FOTOS_ARITCULOS_2024_3/7501505630073_01.webp,16.29,18.9,,,,,,27,,,PEPSI
,,Bebidas,Refrescos,Refresco de Varios Sabores,,,,7501055343287,,Refresco Sidral Mundet Manzana 2.5L.,,,,38.88,45.1,,,,,,4,,,COCA COLA
,,Bebidas,Refrescos,Refresco de Varios Sabores,,,,7501055311828,,Refresco Sprite Lima Limón 2.5L.,,,,38.88,45.1,,,,,,11,,,COCA COLA
,,Bebidas,Refrescos,Refresco de Varios Sabores,,,,7501055343560,,Sidral Mundet 250 ml,,,https://farmaciatepa.com.mx/FT/img/products/FOTOS_ARITCULOS_2024_3/7501055343560_01.webp,9.83,11.4,,,,,,44,,,SIDRAL MUNDET
,,Bebidas,Refrescos,Refresco de Varios Sabores,,,,7501055339976,,Sidral Mundet 355ml,,,https://farmaciatepa.com.mx/FT/img/products/7501055339976_01.webp,16.46,19.09,,,,,,28,,,SIDRAL MUNDET
,,Bebidas,Refrescos,Refresco de Varios Sabores,,,,744886193059,,SIDRAL REFRESCO 2 L,,,https://farmaciatepa.com.mx/FT/img/products/744886193059_01.webp,28.36,32.9,,,,,,5,,,SIDRAL
,,Bebidas,Refrescos,Refresco de Varios Sabores,,,,744886195237,,SIDRAL REFRESCO 600 ML,,,https://farmaciatepa.com.mx/FT/img/products/FOTOS_ARITCULOS_2024_3/744886195237_01.webp,13.57,15.74,,,,,,20,,,SIDRAL MUNDET
,,Bebidas,Refrescos,Refresco de Varios Sabores,,,,7502236200160,,Somar Crema Nutritiva de Día 60 gr,,,https://farmaciatepa.com.mx/FT/img/products/7502236200160_01.webp,146.98,170.5,,,,,,8,,,SOMAR
,,Bebidas,Refrescos,Refresco de Varios Sabores,,,,7502236200153,,Somar Cremas Nutritiva de Noche 60 gr,,,https://farmaciatepa.com.mx/FT/img/products/7502236200153_01.webp,161.64,187.5,,,,,,13,,,SOMAR
,,Bebidas,Refrescos,Refresco de Varios Sabores,,,,7501055302819,,Sprite Refresco Fresca 1 l,,,https://farmaciatepa.com.mx/FT/img/products/7501055302819_01.webp,20.26,23.5,,,,,,6,,,COCA COLA
,,Bebidas,Refrescos,Refresco de Varios Sabores,,,,7501055303786,,Sprite Refresco Fresca 600 ml,,,https://farmaciatepa.com.mx/FT/img/products/7501055303786_01.webp,18.51,21.47,,,,,,45,,,COCA COLA
,,Bebidas,Refrescos,Refresco de Varios Sabores,,,,7501055305636,,Sprite Refresco Lima Limón 1 L,,,https://farmaciatepa.com.mx/FT/img/products/7501055305636_01.webp,20.26,23.5,,,,,,0,,,COCA COLA
,,Bebidas,Refrescos,Refresco de Varios Sabores,,,,7501055305629,,Sprite Refresco Lima Limón 600 ml,,,https://farmaciatepa.com.mx/FT/img/products/7501055305629_01.webp,18.5,21.46,,,,,,19,,,COCA COLA
,,Bebidas,Refrescos,Refresco de Varios Sabores,,,,7501055300341,,Sprite Refresco Lima Limón Lata 355 ml,,,https://farmaciatepa.com.mx/FT/img/products/7501055300341_01.webp,18.36,21.3,,,,,,21,,,COCA COLA
,,Bebidas,Refrescos,Refresco de Varios Sabores,,,,7501071120077,,Squirt Refresco de Toronja 2 L,,,https://farmaciatepa.com.mx/FT/img/products/7501071120077_01.webp,30.43,35.3,,,,,,4,,,SQUIRT
,,Bebidas,Jugos,Jugos de Frutas y Verduras,,,,032239052017,,Del Valle Jugo Durazno 413 ml,,,https://farmaciatepa.com.mx/FT/img/products/FOTOS_ARITCULOS_2024_3/032239052017_01.webp,19,19,,,,,,15,,,DEL VALLE
,,Bebidas,Jugos,Jugos de Frutas y Verduras,,,,032239052000,,Del Valle Jugo Mango 413 ml,,,https://farmaciatepa.com.mx/FT/img/products/FOTOS_ARITCULOS_2024_3/032239052000_01.webp,19,19,,,,,,8,,,DEL VALLE
,,Bebidas,Jugos,Jugos de Frutas y Verduras,,,,7501055335985,,Del Valle Jugo Manzana 250 ml,,,https://farmaciatepa.com.mx/FT/img/products/FOTOS_ARITCULOS_2024_3/7501055335985_01.webp,12.5,12.5,,,,,,52,,,DEL VALLE
,,Bebidas,Jugos,Jugos de Frutas y Verduras,,,,7501055336029,,Del Valle Jugo Néctar de  Manzana,,,https://farmaciatepa.com.mx/FT/img/products/FOTOS_ARITCULOS_2024_3/7501055336029_01.webp,12.5,12.5,,,,,,37,,,DEL VALLE
,,Bebidas,Jugos,Jugos de Frutas y Verduras,,,,032239052024,,Del Valle Jugo Néctar de Manzana 413 ml,,,https://farmaciatepa.com.mx/FT/img/products/FOTOS_ARITCULOS_2024_3/032239052024_01.webp,19,19,,,,,,35,,,DEL VALLE
,,Bebidas,Jugos,Jugos de Frutas y Verduras,,,,7501209704841,,FALTA INFO,,,,31.91,31.91,,,,,,-1,,,NA
,,Bebidas,Jugos,Jugos de Frutas y Verduras,,,,7501055358885,,Fuzze Tea 600 ml Negro,,,https://farmaciatepa.com.mx/FT/img/products/7501055358885_01.webp,22.5,22.5,,,,,,4,,,FUZZE
,,Bebidas,Jugos,Jugos de Frutas y Verduras,,,,031200454560,,Jugo Ocean Spray Arándano 1L.,,,https://farmaciatepa.com.mx/FT/img/products/031200454560_01.webp,31.3,31.3,,,,,,8,,,OCEAN SPRAY
,,Bebidas,Jugos,Jugos de Frutas y Verduras,,,,031200209450,,Jugo Ocean Spray Arándano 2.83L.,,,https://farmaciatepa.com.mx/FT/img/products/031200209450_01.webp,115.7,115.7,,,,,,3,,,OCEAN SPRAY
,,Bebidas,Jugos,Jugos de Frutas y Verduras,,,,031200610331,,Jugo Ocean Spray Arándano Light 1L.,,,https://farmaciatepa.com.mx/FT/img/products/FOTOS_ARITCULOS_2024_3/031200610331_01.webp,31.3,31.3,,,,,,10,,,OCEAN SPRAY
,,Bebidas,Jugos,Jugos de Frutas y Verduras,,,,031200454577,,Jugo Ocean Spray Arándano y Uva 1L.,,,https://farmaciatepa.com.mx/FT/img/products/031200454577_01.webp,33.9,33.9,,,,,,7,,,OCEAN SPRAY
,,Bebidas,Jugos,Jugos de Frutas y Verduras,,,,7501055335978,,Néctar Del Valle Durazno 200ml.,,,https://farmaciatepa.com.mx/FT/img/products/FOTOS_ARITCULOS_2024_3/7501055335978_01.webp,12.5,12.5,,,,,,35,,,DEL VALLE
,,Bebidas,Jugos,Jugos de Frutas y Verduras,,,,7501055335961,,Néctar Del Valle Mango 200ml.,,,https://farmaciatepa.com.mx/FT/img/products/FOTOS_ARITCULOS_2024_3/7501055335961_01.webp,12.5,12.5,,,,,,16,,,DEL VALLE
,,Bebidas,Jugos,Jugos de Frutas y Verduras,,,,031200278920,,Ocean Spray Jugo de Arandano y Uva 2.83 L,,,https://farmaciatepa.com.mx/FT/img/products/031200278920_01.webp,110.7,110.7,,,,,,3,,,MEMBERS MARK
,,Bebidas,Energizantes e Hidratantes,Energizantes e Hidratantes,,,,7506192508520,,Amper Bebida Speed Energy 473 ml,,,https://farmaciatepa.com.mx/FT/img/products/7506192508520_01.webp,15.26,17.7,,,,,,6,,,AMPER
,,Bebidas,Energizantes e Hidratantes,Energizantes e Hidratantes,,,,7506192507714,,Bebida Energizante Amper Blueberry 473ml.,,,https://farmaciatepa.com.mx/FT/img/products/7506192507714_01.webp,16.12,18.7,,,,,,19,,,AMPER
,,Bebidas,Energizantes e Hidratantes,Energizantes e Hidratantes,,,,7506192507349,,Bebida Energizante Amper Energy Drink 473ml.,,,https://farmaciatepa.com.mx/FT/img/products/7506192507349_01.webp,15.26,17.7,,,,,,20,,,AMPER
,,Bebidas,Energizantes e Hidratantes,Energizantes e Hidratantes,,,,7506192508216,,Bebida Energizante Amper Energy Predator 473ml.,,,https://farmaciatepa.com.mx/FT/img/products/7506192508216_01.webp,15.26,17.7,,,,,,11,,,AMPER
,,Bebidas,Energizantes e Hidratantes,Energizantes e Hidratantes,,,,7501013109528,,Bebida Jumex Sport Lima Limón 600 ml,,,https://farmaciatepa.com.mx/FT/img/products/7501013109528_01.webp,15.9,15.9,,,,,,0,,,JUMEX
,,Bebidas,Energizantes e Hidratantes,Energizantes e Hidratantes,,,,7501013109559,,Bebida Rehidratante Jumex Sport Mora Azul 600ml.,,,https://farmaciatepa.com.mx/FT/img/products/7501013109559_01.webp,16,16,,,,,,0,,,JUMEX
,,Bebidas,Energizantes e Hidratantes,Energizantes e Hidratantes,,,,7501013109979,,Bebida Rehidratante Jumex Sport Naranja 600ml.,,,https://farmaciatepa.com.mx/FT/img/products/7501013109979_01.webp,16,16,,,,,,0,,,JUMEX
,,Bebidas,Energizantes e Hidratantes,Energizantes e Hidratantes,,,,7501052487656,,Enerplex Mora Azul 600 ml,,,https://farmaciatepa.com.mx/FT/img/products/7501052487656_01.webp,15.09,17.5,,,,,,13,,,ENERPLEX
,,Bebidas,Energizantes e Hidratantes,Energizantes e Hidratantes,,,,036731136916,,Gatorade  Mora Azul 600ml,,,https://farmaciatepa.com.mx/FT/img/products/FOTOS_ARITCULOS_2024_3/036731136916_01.webp,19.74,22.9,,,,,,11,,,GATORADE
,,Bebidas,Energizantes e Hidratantes,Energizantes e Hidratantes,,,,036731506009,,Gatorade  Ponche de Frutas 500 ml,,,https://farmaciatepa.com.mx/FT/img/products/036731506009_01.webp,18.28,21.2,,,,,,5,,,GATORADE
,,Bebidas,Energizantes e Hidratantes,Energizantes e Hidratantes,,,,036731324009,,Gatorade  Uva 1L,,,https://farmaciatepa.com.mx/FT/img/products/036731324009_01.webp,24.66,28.61,,,,,,8,,,GATORADE
,,Bebidas,Energizantes e Hidratantes,Energizantes e Hidratantes,,,,036731504005,,Gatorade  UVa 500 ml,,,https://farmaciatepa.com.mx/FT/img/products/036731504005_01.webp,18.28,21.2,,,,,,9,,,GATORADE
,,Bebidas,Energizantes e Hidratantes,Energizantes e Hidratantes,,,,7501055317660,,POWERADE FRUTAS 1 L,,,https://farmaciatepa.com.mx/FT/img/products/7501055317660_01.webp,34.5,34.5,,,,,,9,,,POWERADE
,,Bebidas,Energizantes e Hidratantes,Energizantes e Hidratantes,,,,7501055317653,,Powerade Moras 1 Lt,,,https://farmaciatepa.com.mx/FT/img/products/7501055317653_01.webp,34.5,34.5,,,,,,4,,,POWERADE
,,Bebidas,Energizantes e Hidratantes,Energizantes e Hidratantes,,,,7501055317677,,Powerade Naranja 1 Lt,,,https://farmaciatepa.com.mx/FT/img/products/FOTOS_ARITCULOS_2024_3/7501055317677_01.webp,34.5,34.5,,,,,,8,,,POWERADE
,,Bebidas,Energizantes e Hidratantes,Energizantes e Hidratantes,,,,9002490100070,,Red Bull Energy Drink 250 ml,,,https://farmaciatepa.com.mx/FT/img/products/9002490100070_01.webp,39.05,45.3,,,,,,40,,,RED BULL
,,Bebidas,Energizantes e Hidratantes,Energizantes e Hidratantes,,,,7503027753650,,Volt Energy Mora Azul 473 ml,,,https://farmaciatepa.com.mx/FT/img/products/7503027753650_01.webp,16.29,18.9,,,,,,39,,,VOLT
,,Bebidas,Energizantes e Hidratantes,Energizantes e Hidratantes,,,,7506241205646,,Volt Energy Pink 473 ml,,,https://farmaciatepa.com.mx/FT/img/products/7506241205646_01.webp,16.98,19.7,,,,,,30,,,VOLT
,,Bebidas,Energizantes e Hidratantes,Energizantes e Hidratantes,,,,7503027753629,,Volt Energy Yellow 473 ml,,,https://farmaciatepa.com.mx/FT/img/products/7503027753629_01.webp,16.29,18.9,,,,,,52,,,VOLT
,,Bebidas,Agua,Agua Natural,,,,7501018325022,,Agua Alcalina Claret 1 L,,,https://farmaciatepa.com.mx/FT/img/products/7501018325022_01.webp,16.1,16.1,,,,,,27,,,CLARET
,,Bebidas,Agua,Agua Natural,,,,7501018325008,,Agua Alcalina Claret 330 ML,,,https://farmaciatepa.com.mx/FT/img/products/7501018325008_01.webp,7.9,7.9,,,,,,0,,,CLARET
,,Bebidas,Agua,Agua Saborizada,,,,7501000984770,,Agua Gerber para Bebé Galón 4L.,,,https://farmaciatepa.com.mx/FT/img/products/7501000984770_01.webp,25.7,25.7,,,,,,4,,,GERBER
,,Bebidas,Agua,Agua Saborizada,,,,7501055308248,,Agua Mineralizada Ciel 600ml.,,,https://farmaciatepa.com.mx/FT/img/products/7501055308248_01.webp,14.36,16.66,,,,,,12,,,COCA COLA
,,Bebidas,Agua,Agua Saborizada,,,,7501086801015,,Agua Natural Epura 1.5L.,,,,12.4,12.4,,,,,,43,,,EPURA
,,Bebidas,Agua,Agua Saborizada,,,,7501086801046,,Agua Natural Epura 1L.,,,,11,11,,,,,,65,,,EPURA
,,Bebidas,Agua,Agua Saborizada,,,,7501086801138,,Agua Natural Epura 5 Lt,,,https://farmaciatepa.com.mx/FT/img/products/7501086801138_01.webp,27.3,27.3,,,,,,4,,,EPURA
,,Bebidas,Agua,Agua Saborizada,,,,7501086801121,,Agua Natural Epura 600ml.,,,https://farmaciatepa.com.mx/FT/img/products/7501086801121_01.webp,9.7,9.7,,,,,,52,,,EPURA
,,Bebidas,Agua,Agua Saborizada,,,,7501086801077,,Agua Natural Epura Galón 10.1L.,,,,37.7,37.7,,,,,,0,,,EPURA
,,Bebidas,Agua,Agua Saborizada,,,,7501055310883,,Agua Purificada Ciel Botella 1.5L.,,,https://farmaciatepa.com.mx/FT/img/products/7501055310883_01.webp,13.71,13.71,,,,,,48,,,COCA COLA
,,Bebidas,Agua,Agua Saborizada,,,,7501055304721,,Agua Purificada Ciel Botella 1.5L.,,,https://farmaciatepa.com.mx/FT/img/products/7501055304721_01.webp,15.5,15.5,,,,,,23,,,COCA COLA
,,Bebidas,Agua,Agua Saborizada,,,,7501055307906,,Agua Purificada Ciel Botella 600ml.,,,https://farmaciatepa.com.mx/FT/img/products/7501055307906_01.webp,11.9,11.9,,,,,,30,,,COCA COLA
,,Bebidas,Agua,Agua Saborizada,,,,7500533001091,,Agua Purificada Member's Mark de 500 ml.,,,https://farmaciatepa.com.mx/FT/img/products/7500533001091_01.webp,3.1,3.1,,,,,,2342,,,MEMBERS MARK
,,Bebidas,Agua,Agua Saborizada,,,,7501013100471,,Agua Purificada Mia Jumex 500ml.,,,https://farmaciatepa.com.mx/FT/img/products/7501013100471_01.webp,5.8,5.8,,,,,,37,,,MIA
,,Bebidas,Agua,Agua Natural,,,,027541010244,,Agua Purificada Niagara 1L.,,,https://farmaciatepa.com.mx/FT/img/products/027541010244_01.webp,6.2,6.2,,,,,,33,,,NIAGARA
,,Bebidas,Agua,Agua Natural,,,,027541010237,,Agua Purificada Niagara 500ml.,,,https://farmaciatepa.com.mx/FT/img/products/027541010237_01.webp,3.6,3.6,,,,,,44,,,NIAGARA
,,Bebidas,Agua,Agua Saborizada,,,,058897020687,,ASTRA LECHE CONDENSADA 1KG.,,,https://farmaciatepa.com.mx/FT/img/products/058897020687_01.webp,56,56,,,,,,0,,,ASTRA
,,Bebidas,Agua,Agua Saborizada,,,,7501035046375,,B:oost Bebida Energy 235 ml,,,https://farmaciatepa.com.mx/FT/img/products/7501035046375_01.webp,17.16,19.91,,,,,,16,,,B:OOST
,,Bebidas,Agua,Agua Saborizada,,,,7501011350700,,Bebida de Jugo V8 Splash Naranja Zanahoria 500ml,,,https://farmaciatepa.com.mx/FT/img/products/7501011350700_01.webp,21.5,21.5,,,,,,12,,,CAMPBELLS
,,Bebidas,Agua,Agua Saborizada,,,,7501005113373,,Bebida de Soya Ades Sabor Durazno 200ml.,,,https://farmaciatepa.com.mx/FT/img/products/7501005113373_01.webp,11.3,11.3,,,,,,27,,,ADES
,,Bebidas,Agua,Agua Saborizada,,,,7501005102698,,Bebida de Soya Ades Sabor Durazno 946ml.,,,https://farmaciatepa.com.mx/FT/img/products/FOTOS_ARITCULOS_2024_3/7501005102698_01.webp,25.3,25.3,,,,,,0,,,ADES
,,Bebidas,Agua,Agua Saborizada,,,,7501005102704,,Bebida de Soya Ades Sabor Guanabana 946ml.,,,https://farmaciatepa.com.mx/FT/img/products/FOTOS_ARITCULOS_2024_3/7501005102704_01.webp,31,31,,,,,,11,,,ADES
,,Bebidas,Agua,Agua Saborizada,,,,7501005102735,,Bebida de Soya Ades Sabor Light Natural 946ml.,,,https://farmaciatepa.com.mx/FT/img/products/FOTOS_ARITCULOS_2024_3/7501005102735_01.webp,39.1,39.1,,,,,,6,,,ADES
,,Bebidas,Agua,Agua Saborizada,,,,7501005114523,,Bebida de Soya Ades Sabor Mango 200ml.,,,https://farmaciatepa.com.mx/FT/img/products/7501005114523_01.webp,11.3,11.3,,,,,,28,,,ADES
,,Bebidas,Agua,Agua Saborizada,,,,7501005102681,,Bebida de Soya Ades Sabor Mango 946ml.,,,https://farmaciatepa.com.mx/FT/img/products/FOTOS_ARITCULOS_2024_3/7501005102681_01.webp,31,31,,,,,,3,,,ADES
,,Bebidas,Agua,Agua Saborizada,,,,7501005114509,,Bebida de Soya Ades Sabor Manzana 200ml.,,,https://farmaciatepa.com.mx/FT/img/products/FOTOS_ARITCULOS_2024_3/7501005114509_01.webp,11.3,11.3,,,,,,53,,,ADES
,,Bebidas,Agua,Agua Saborizada,,,,7501005102674,,Bebida de Soya Ades Sabor Manzana 946ml.,,,https://farmaciatepa.com.mx/FT/img/products/FOTOS_ARITCULOS_2024_3/7501005102674_01.webp,31,31,,,,,,12,,,ADES
,,Bebidas,Agua,Agua Saborizada,,,,7501005102667,,Bebida de Soya Ades Sabor Naranja 946ml.,,,https://farmaciatepa.com.mx/FT/img/products/FOTOS_ARITCULOS_2024_3/7501005102667_01.webp,28.4,28.4,,,,,,0,,,ADES
,,Bebidas,Agua,Agua Saborizada,,,,7501005102728,,Bebida de Soya Ades Sabor Natural 946ml.,,,https://farmaciatepa.com.mx/FT/img/products/7501005102728_01.webp,31.4,31.4,,,,,,7,,,ADES
,,Bebidas,Agua,Agua Saborizada,,,,7501005109079,,Bebida de Soya Ades Sabor Uva 200ml.,,,https://farmaciatepa.com.mx/FT/img/products/FOTOS_ARITCULOS_2024_3/7501005109079_01.webp,6.5,6.5,,,,,,7,,,ADES
,,Bebidas,Agua,Agua Saborizada,,,,7501013101188,,Bebida Jumex Amí con jugo de uva 600 ml,,,https://farmaciatepa.com.mx/FT/img/products/FOTOS_ARITCULOS_2024_3/7501013101188_01.webp,10,10,,,,,,0,,,JUMEX
,,Bebidas,Agua,Agua Natural,,,,4815,,Black Ice Hielo 4 kg,,,,25,25,,,,,,138,,,BLACK ICE
,,Bebidas,Agua,Agua Saborizada,,,,758104005796,,BONAFONT AGUA 1.2L  C/12,,,https://farmaciatepa.com.mx/FT/img/products/758104005796_01.webp,9.4,9.4,,,,,,0,,,
,,Bebidas,Agua,Agua Saborizada,,,,758104000159,,BONAFONT AGUA 1.5L,,,https://farmaciatepa.com.mx/FT/img/products/758104000159_01.webp,14.4,14.4,,,,,,16,,,BONAFONT
,,Bebidas,Agua,Agua Saborizada,,,,758104100422,,BONAFONT AGUA 1L,,,https://farmaciatepa.com.mx/FT/img/products/758104100422_01.webp,9.4,9.4,,,,,,64,,,BONAFONT
,,Bebidas,Agua,Agua Saborizada,,,,758104001712,,BONAFONT AGUA 600ML,,,https://farmaciatepa.com.mx/FT/img/products/758104001712_01.webp,10,10,,,,,,107,,,BONAFONT
,,Bebidas,Agua,Agua Saborizada,,,,7501055305742,,Ciel Agua Mineralizada 2 L,,,https://farmaciatepa.com.mx/FT/img/products/7501055305742_01.webp,23.81,27.62,,,,,,2,,,COCA COLA
,,Bebidas,Agua,Agua Natural,,,,7501055305681,,Ciel Garrafon 20 L,,,,61,61,,,,,,18,,,CIEL
